구,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승차총승객수,하차총승객수
영등포구,2019-04-10,7.9,4,1.1,5호선,여의나루,13592,14999
영등포구,2019-04-11,10.6,0,0.8,5호선,여의나루,24700,27075
영등포구,2019-04-12,12.1,0,1.1,5호선,여의나루,31937,35009
영등포구,2019-04-13,12.8,0,1,5호선,여의나루,52315,59957
영등포구,2019-04-14,10.7,1.5,1.1,5호선,여의나루,12192,12896
영등포구,2019-04-15,12.9,0,1.2,5호선,여의나루,16313,16666
영등포구,2019-04-16,16.1,0,0.8,5호선,여의나루,15758,15899
영등포구,2019-04-17,16.4,0,1.1,5호선,여의나루,16102,16443
영등포구,2019-04-18,13.6,0,1.2,5호선,여의나루,10827,11253
영등포구,2019-04-19,14.6,0,0.9,5호선,여의나루,18358,18969
영등포구,2019-04-20,15.1,0.5,1.1,5호선,여의나루,23946,25637
영등포구,2019-04-21,15,0.5,0.9,5호선,여의나루,13551,13488
영등포구,2019-04-22,19.8,0,0.8,5호선,여의나루,14041,14539
영등포구,2019-04-23,21,0,0.7,5호선,여의나루,10672,11063
영등포구,2019-04-24,19.5,4.5,0.7,5호선,여의나루,12276,12674
영등포구,2019-04-25,14,7.5,1.1,5호선,여의나루,8868,9163
영등포구,2019-04-26,9.6,3.5,0.8,5호선,여의나루,10658,11045
영등포구,2019-04-27,12.8,0,0.8,5호선,여의나루,27184,28994
영등포구,2019-04-28,14.1,0,1,5호선,여의나루,15647,16503
영등포구,2019-04-29,14.5,0,0.4,5호선,여의나루,12502,12912
영등포구,2019-04-30,16.5,0,0.9,5호선,여의나루,17202,17893
영등포구,2019-05-01,16.9,0,1.5,5호선,여의나루,19281,19732
영등포구,2019-05-02,18.1,0,1.2,5호선,여의나루,20947,21562
영등포구,2019-05-03,18.9,0,1.2,5호선,여의나루,31055,32428
영등포구,2019-05-04,20.4,0,0.6,5호선,여의나루,32684,34949
영등포구,2019-05-05,20.1,0,1.1,5호선,여의나루,28263,29218
영등포구,2019-05-06,15.2,0,1.9,5호선,여의나루,32762,34886
영등포구,2019-05-07,16.1,0,1.5,5호선,여의나루,15439,16065
영등포구,2019-05-08,16.3,0,1.9,5호선,여의나루,13345,13736
영등포구,2019-05-09,17,0,1.7,5호선,여의나루,14931,15367
영등포구,2019-05-10,18.7,0,1,5호선,여의나루,23215,23758
영등포구,2019-05-11,20.9,0,1,5호선,여의나루,31245,33820
영등포구,2019-05-12,22.4,0,0.6,5호선,여의나루,21167,22052
영등포구,2019-05-13,19.7,0,0.6,5호선,여의나루,11177,11739
영등포구,2019-05-14,21,0,0.7,5호선,여의나루,13812,14265
영등포구,2019-05-15,21.6,0,0.9,5호선,여의나루,15899,16226
영등포구,2019-05-16,24.3,0,0.8,5호선,여의나루,13492,13843
영등포구,2019-05-17,24.3,0,0.5,5호선,여의나루,19146,19935
영등포구,2019-05-18,23.1,0,1.5,5호선,여의나루,25210,27289
영등포구,2019-05-19,19.6,17,0.8,5호선,여의나루,4208,4204
영등포구,2019-05-20,16.9,7,1.8,5호선,여의나루,11880,12496
영등포구,2019-05-21,17.9,0,2.1,5호선,여의나루,12994,13593
영등포구,2019-05-22,20.4,0,1.8,5호선,여의나루,13627,14201
영등포구,2019-05-23,22.8,0,1.2,5호선,여의나루,13715,14015
영등포구,2019-05-24,25.3,0,0.9,5호선,여의나루,17676,18518
영등포구,2019-05-25,24.4,0,1,5호선,여의나루,22336,24588
영등포구,2019-05-26,25.3,0,1,5호선,여의나루,16356,16057
영등포구,2019-05-27,18.4,3.5,1.8,5호선,여의나루,8441,9007
영등포구,2019-05-28,19.4,0,1.2,5호선,여의나루,13022,13483
영등포구,2019-05-29,21.1,0,1.3,5호선,여의나루,13024,13352
영등포구,2019-05-30,20.5,0,1.5,5호선,여의나루,10941,11636
영등포구,2019-05-31,19.8,0,1.6,5호선,여의나루,15927,17081
영등포구,2019-06-01,19.2,0,1,5호선,여의나루,20711,21976
영등포구,2019-06-02,22.4,0,0.8,5호선,여의나루,13788,13767
영등포구,2019-06-03,23.9,0,1.1,5호선,여의나루,10916,11466
영등포구,2019-06-04,23.4,0,1.3,5호선,여의나루,11262,11885
영등포구,2019-06-05,23.2,0,0.9,5호선,여의나루,13619,14334
영등포구,2019-06-06,21.7,5.5,0.6,5호선,여의나루,7574,8089
영등포구,2019-06-07,20.9,35.5,0.8,5호선,여의나루,10060,10387
영등포구,2019-06-08,23,0,0.7,5호선,여의나루,19693,20912
영등포구,2019-06-09,22,1,0.8,5호선,여의나루,6921,6767
영등포구,2019-06-10,19.4,12.5,0.8,5호선,여의나루,9576,10074
영등포구,2019-06-11,21.6,0,0.6,5호선,여의나루,11540,11965
영등포구,2019-06-12,22.8,0,0.9,5호선,여의나루,11396,11602
영등포구,2019-06-13,24.1,0,1.1,5호선,여의나루,11548,11842
영등포구,2019-06-14,23.8,0,1,5호선,여의나루,14471,15086
영등포구,2019-06-15,22.8,2.5,1,5호선,여의나루,15304,15365
영등포구,2019-06-16,22.9,0,0.7,5호선,여의나루,12213,11747
영등포구,2019-06-17,22,0,1.3,5호선,여의나루,11670,12192
영등포구,2019-06-18,21.2,26,1,5호선,여의나루,9101,9434
영등포구,2019-06-19,22.2,0.5,0.6,5호선,여의나루,10539,10963
영등포구,2019-06-20,23,0,0.7,5호선,여의나루,12766,13155
영등포구,2019-06-21,23.1,0,0.8,5호선,여의나루,12255,12666
영등포구,2019-06-22,25.2,0,0.8,5호선,여의나루,19698,20670
영등포구,2019-06-23,26,0,1,5호선,여의나루,13133,13103
영등포구,2019-06-24,26.1,0,0.8,5호선,여의나루,13174,13684
영등포구,2019-06-25,26.6,0,0.7,5호선,여의나루,13040,13628
영등포구,2019-06-26,26.5,0,0.8,5호선,여의나루,10357,10747
영등포구,2019-06-27,26,0.5,0.7,5호선,여의나루,10837,11546
영등포구,2019-06-28,24.9,1,1,5호선,여의나루,13579,13956
영등포구,2019-06-29,24.1,1,0.6,5호선,여의나루,10895,11011
영등포구,2019-06-30,24.2,0,1.4,5호선,여의나루,9760,9608
영등포구,2019-07-01,24.2,0,1.1,5호선,여의나루,11904,12387
영등포구,2019-07-02,24.6,0,1.1,5호선,여의나루,12734,12910
영등포구,2019-07-03,24.8,0,0.4,5호선,여의나루,12390,12947
영등포구,2019-07-04,26.1,0,0.6,5호선,여의나루,12606,13214
영등포구,2019-07-05,28.6,0,0.5,5호선,여의나루,16385,16785
영등포구,2019-07-06,30.2,0,1,5호선,여의나루,15506,15633
영등포구,2019-07-07,27.2,0,1.3,5호선,여의나루,11342,11500
영등포구,2019-07-08,25.8,0,1.2,5호선,여의나루,12126,12558
영등포구,2019-07-09,26,0,1.2,5호선,여의나루,13276,13718
영등포구,2019-07-10,23.4,6.5,1.2,5호선,여의나루,8994,9262
영등포구,2019-07-11,22.1,2,0.7,5호선,여의나루,9395,9999
영등포구,2019-07-12,24.3,0,0.9,5호선,여의나루,15889,16420
영등포구,2019-07-13,25.3,0,0.7,5호선,여의나루,15045,15489
영등포구,2019-07-14,26.1,0,0.5,5호선,여의나루,10254,9996
영등포구,2019-07-15,24.6,33,0.3,5호선,여의나루,9034,9454
영등포구,2019-07-16,25.4,0,0.4,5호선,여의나루,10411,10637
영등포구,2019-07-17,26.5,0.5,0.3,5호선,여의나루,11400,11873
영등포구,2019-07-18,27.7,0,0.5,5호선,여의나루,11954,12203
영등포구,2019-07-19,29.3,0,1,5호선,여의나루,13321,13653
영등포구,2019-07-20,28.9,0,1.4,5호선,여의나루,7911,8123
영등포구,2019-07-21,25.6,6,1.3,5호선,여의나루,6491,6197
영등포구,2019-07-22,27.5,0,1.3,5호선,여의나루,11230,11588
영등포구,2019-07-23,28.4,0,1,5호선,여의나루,11233,11669
영등포구,2019-07-24,27,0.5,0.7,5호선,여의나루,8980,9471
영등포구,2019-07-25,26.8,3,0.5,5호선,여의나루,8226,8769
영등포구,2019-07-26,25.7,62.5,0.8,5호선,여의나루,8056,8370
영등포구,2019-07-27,29.1,9.5,0.4,5호선,여의나루,9465,13930
영등포구,2019-07-28,26.7,26,1.3,5호선,여의나루,5354,4149
영등포구,2019-07-29,28.4,4,1.6,5호선,여의나루,11619,12222
영등포구,2019-07-30,28.9,0,2.5,5호선,여의나루,10531,10925
영등포구,2019-07-31,26.5,45,1.4,5호선,여의나루,8202,8655
영등포구,2019-08-01,27.3,34.5,0.5,5호선,여의나루,11546,12048
영등포구,2019-08-02,29.6,0,0.3,5호선,여의나루,15024,15638
영등포구,2019-08-03,30.2,9.5,0.5,5호선,여의나루,11232,11464
영등포구,2019-08-04,29.8,1.5,0.3,5호선,여의나루,8654,8483
영등포구,2019-08-05,32.3,0,0.6,5호선,여의나루,10624,10979
영등포구,2019-08-06,32.9,0,0.7,5호선,여의나루,10654,10975
영등포구,2019-08-07,27.9,5.5,0.7,5호선,여의나루,9831,10203
영등포구,2019-08-08,29.7,0,0.9,5호선,여의나루,10723,11004
영등포구,2019-08-09,30.4,0,0.7,5호선,여의나루,13412,14152
영등포구,2019-08-10,32.1,0,0.7,5호선,여의나루,11993,12286
영등포구,2019-08-11,30.9,6.5,1.7,5호선,여의나루,7845,7428
영등포구,2019-08-12,27.2,38.5,0.6,5호선,여의나루,7908,8379
영등포구,2019-08-13,29.7,10,0.7,5호선,여의나루,11173,11387
영등포구,2019-08-14,31,1,0.7,5호선,여의나루,11174,11237
영등포구,2019-08-15,26.5,12.5,0.6,5호선,여의나루,5141,5086
영등포구,2019-08-16,26.8,0.5,1.1,5호선,여의나루,13336,13856
영등포구,2019-08-17,26.6,0,1.3,5호선,여의나루,18220,18369
영등포구,2019-08-18,26.4,0,0.7,5호선,여의나루,12729,12350
영등포구,2019-08-19,27.6,0,0.6,5호선,여의나루,12778,13041
영등포구,2019-08-20,28.8,0,0.5,5호선,여의나루,13008,13483
영등포구,2019-08-21,27.7,1,0.4,5호선,여의나루,10869,10876
영등포구,2019-08-22,27.5,0,0.9,5호선,여의나루,12945,13317
영등포구,2019-08-23,26.8,0,0.9,5호선,여의나루,16942,17530
영등포구,2019-08-24,24.9,0,0.8,5호선,여의나루,20240,20979
영등포구,2019-08-25,25.8,0,0.6,5호선,여의나루,15448,15053
영등포구,2019-08-26,27.2,0,0.8,5호선,여의나루,13387,13797
영등포구,2019-08-27,26.1,18,0.8,5호선,여의나루,13273,13552
영등포구,2019-08-28,26.6,0,1.4,5호선,여의나루,14784,14720
영등포구,2019-08-29,24.1,75,1.5,5호선,여의나루,10500,10909
영등포구,2019-08-30,23.9,0,1.4,5호선,여의나루,18859,19595
영등포구,2019-08-31,24.5,0,1.2,5호선,여의나루,29388,32908
영등포구,2019-09-01,24.8,0,0.8,5호선,여의나루,17419,18010
영등포구,2019-09-02,26.2,0,0.9,5호선,여의나루,13163,13421
영등포구,2019-09-03,25.1,2,1,5호선,여의나루,10789,10976
영등포구,2019-09-04,23.6,34,1,5호선,여의나루,8600,8775
영등포구,2019-09-05,23.8,57.5,0.8,5호선,여의나루,8157,8405
영등포구,2019-09-06,26.2,3.5,0.7,5호선,여의나루,10064,10000
영등포구,2019-09-07,26.5,1.5,3.1,5호선,여의나루,3327,3274
영등포구,2019-09-08,25.5,0,1,5호선,여의나루,8384,8007
영등포구,2019-09-09,26.1,0,0.7,5호선,여의나루,9851,10416
영등포구,2019-09-10,24.3,75.5,0.7,5호선,여의나루,8390,8366
영등포구,2019-09-11,25.2,6.5,1.1,5호선,여의나루,12377,12110
영등포구,2019-09-12,21.6,10.5,1.2,5호선,여의나루,4329,4344
영등포구,2019-09-13,24.1,0,0.9,5호선,여의나루,15979,16056
영등포구,2019-09-14,23.4,0,0.9,5호선,여의나루,8965,8794
영등포구,2019-09-15,25,0,0.9,5호선,여의나루,13144,12967
영등포구,2019-09-16,25.9,0,0.9,5호선,여의나루,13245,13474
영등포구,2019-09-17,25,0,1.1,5호선,여의나루,13490,13821
영등포구,2019-09-18,22,0,1.4,5호선,여의나루,14602,14910
영등포구,2019-09-19,20.8,0,1.1,5호선,여의나루,14482,14620
영등포구,2019-09-20,21,0,0.8,5호선,여의나루,19556,20353
영등포구,2019-09-21,20.9,0,0.9,5호선,여의나루,21435,22650
영등포구,2019-09-22,19.6,0,1.5,5호선,여의나루,4686,4910
영등포구,2019-09-23,20.9,0,1.1,5호선,여의나루,13487,13667
영등포구,2019-09-24,21.3,0,0.9,5호선,여의나루,14678,14733
영등포구,2019-09-25,22.4,0,0.8,5호선,여의나루,14552,14804
영등포구,2019-09-26,24,0,1,5호선,여의나루,13792,14056
영등포구,2019-09-27,24.3,0,0.7,5호선,여의나루,19875,20339
영등포구,2019-09-28,24.8,0,0.8,5호선,여의나루,27391,29603
영등포구,2019-09-29,23.7,0,0.8,5호선,여의나루,30284,33387
영등포구,2019-09-30,23.6,0,0.8,5호선,여의나루,13122,13463
영등포구,2019-10-01,24.3,0,0.8,5호선,여의나루,13435,13921
영등포구,2019-10-02,22.6,18.5,1.1,5호선,여의나루,9441,9452
영등포구,2019-10-03,23.7,5.5,0.7,5호선,여의나루,14193,13929
영등포구,2019-10-04,23,0,1.2,5호선,여의나루,23068,23791
영등포구,2019-10-05,19.4,0,1.4,5호선,여의나루,38859,102640
영등포구,2019-10-06,18.8,0,1.4,5호선,여의나루,14626,14539
영등포구,2019-10-07,15.5,19.5,0.8,5호선,여의나루,8201,8687
영등포구,2019-10-08,16.2,0,1.3,5호선,여의나루,14154,14749
영등포구,2019-10-09,15.9,0,0.8,5호선,여의나루,19161,19869
영등포구,2019-10-10,16.8,0,0.6,5호선,여의나루,11239,11560
영등포구,2019-10-11,20.2,0,0.9,5호선,여의나루,20511,20664
영등포구,2019-10-12,18.8,0,1.4,5호선,여의나루,22499,24163
영등포구,2019-10-13,18.4,0,1,5호선,여의나루,16649,16587
영등포구,2019-10-14,15.6,0,1.4,5호선,여의나루,11158,11501
영등포구,2019-10-15,15.8,0,1.1,5호선,여의나루,12018,12106
영등포구,2019-10-16,16.2,0,0.9,5호선,여의나루,11084,11278
영등포구,2019-10-17,17.1,0,0.8,5호선,여의나루,11286,11688
영등포구,2019-10-18,18.4,0,1,5호선,여의나루,18428,18603
영등포구,2019-10-19,18.3,0,0.8,5호선,여의나루,22265,22956
영등포구,2019-10-20,17.7,0,0.6,5호선,여의나루,14641,14544
영등포구,2019-10-21,18.9,0,0.6,5호선,여의나루,11232,11553
영등포구,2019-10-22,19.3,0,0.8,5호선,여의나루,11821,11675
영등포구,2019-10-23,18.6,0,0.9,5호선,여의나루,11385,11581
영등포구,2019-10-24,19.7,0,1,5호선,여의나루,12766,12800
영등포구,2019-10-25,17.6,0,1.1,5호선,여의나루,18004,18334
영등포구,2019-10-26,11.2,0,1.5,5호선,여의나루,19888,19958
영등포구,2019-10-27,12.7,0,0.9,5호선,여의나루,12783,12660
영등포구,2019-10-28,14,2,1.4,5호선,여의나루,10619,10930
영등포구,2019-10-29,14.2,0,1.2,5호선,여의나루,10473,10626
영등포구,2019-10-30,13,0,0.9,5호선,여의나루,11280,11499
영등포구,2019-10-31,16,0,1.2,5호선,여의나루,10979,11302
영등포구,2019-11-01,16,0,0.7,5호선,여의나루,12837,12687
영등포구,2019-11-02,15.2,0,0.7,5호선,여의나루,14802,15583
영등포구,2019-11-03,15.6,0,0.9,5호선,여의나루,10879,10648
영등포구,2019-11-04,15.1,0,1,5호선,여의나루,10175,10647
영등포구,2019-11-05,13.9,0,0.7,5호선,여의나루,10135,10357
영등포구,2019-11-06,12.7,0,0.9,5호선,여의나루,10580,10679
영등포구,2019-11-07,10.3,0,1.3,5호선,여의나루,9817,10203
영등포구,2019-11-08,8.5,0,1,5호선,여의나루,11198,10951
영등포구,2019-11-09,11.4,0,0.7,5호선,여의나루,14866,15192
영등포구,2019-11-10,11.3,12.5,0.9,5호선,여의나루,7427,7619
영등포구,2019-11-11,12.2,0.5,1.2,5호선,여의나루,9249,9674
영등포구,2019-11-12,11.6,0,0.5,5호선,여의나루,9551,9839
영등포구,2019-11-13,9.1,10.5,1.5,5호선,여의나루,9379,9608
영등포구,2019-11-14,2.9,0,1.8,5호선,여의나루,10195,10668
영등포구,2019-11-15,7.3,22,1,5호선,여의나루,9030,8888
영등포구,2019-11-16,8.6,0,0.4,5호선,여의나루,8904,9075
영등포구,2019-11-17,9.6,24,0.8,5호선,여의나루,3029,3249
영등포구,2019-11-18,5.4,12,1.9,5호선,여의나루,8850,9196
영등포구,2019-11-19,1.4,0,1.4,5호선,여의나루,9042,9440
영등포구,2019-11-20,2.3,0,0.9,5호선,여의나루,9169,9356
영등포구,2019-11-21,6.2,0,0.7,5호선,여의나루,8892,9167
영등포구,2019-11-22,11.6,0,0.6,5호선,여의나루,10490,10285
영등포구,2019-11-23,13.6,0,0.5,5호선,여의나루,9349,9172
영등포구,2019-11-24,11,3,1,5호선,여의나루,4296,4467
영등포구,2019-11-25,2.9,0,1.4,5호선,여의나루,8943,9189
영등포구,2019-11-26,8.1,0,0.8,5호선,여의나루,9099,9512
영등포구,2019-11-27,4.1,0,1.4,5호선,여의나루,9254,9558
영등포구,2019-11-28,4.6,0,1.1,5호선,여의나루,8999,9333
영등포구,2019-11-29,3.1,0,1,5호선,여의나루,9610,9911
영등포구,2019-11-30,5.9,0,0.5,5호선,여의나루,7746,8042
영등포구,2019-12-01,5.8,3,0.6,5호선,여의나루,3449,3553
영등포구,2019-12-02,1.4,0,1.5,5호선,여의나루,8530,9040
영등포구,2019-12-03,2.1,0.5,0.6,5호선,여의나루,8893,9110
영등포구,2019-12-04,3.6,0,0.6,5호선,여의나루,9109,9395
영등포구,2019-12-05,-3.1,0,1.6,5호선,여의나루,8609,8907
영등포구,2019-12-06,-4.1,0,0.9,5호선,여의나루,9082,9128
영등포구,2019-12-07,0.1,0,0.4,5호선,여의나루,5742,6036
영등포구,2019-12-08,1.4,0,0.2,5호선,여의나루,4365,4298
영등포구,2019-12-09,4.9,0,0.6,5호선,여의나루,8537,8974
영등포구,2019-12-10,9.4,1.5,0.7,5호선,여의나루,8616,8897
영등포구,2019-12-11,7.2,0,1.7,5호선,여의나루,9151,9551
영등포구,2019-12-12,0.9,0,1.3,5호선,여의나루,8332,9058
영등포구,2019-12-13,3.8,0.5,1.2,5호선,여의나루,9164,9490
영등포구,2019-12-14,3.7,0.5,1.3,5호선,여의나루,6162,6314
영등포구,2019-12-15,6.5,0,0.6,5호선,여의나루,5329,5205
영등포구,2019-12-16,9.2,0,0.5,5호선,여의나루,9165,9523
영등포구,2019-12-17,8.6,7.5,1,5호선,여의나루,8666,9055
영등포구,2019-12-18,1.8,0,1.1,5호선,여의나루,9207,9684
영등포구,2019-12-19,0.7,0,0.8,5호선,여의나루,8897,9402
영등포구,2019-12-20,0.2,0,0.8,5호선,여의나루,10193,10309
영등포구,2019-12-21,1,0,0.3,5호선,여의나루,6820,6793
영등포구,2019-12-22,5.2,0.5,0.3,5호선,여의나루,5992,5800
영등포구,2019-12-23,4.3,2.5,0.7,5호선,여의나루,9105,9814
영등포구,2019-12-24,2.3,0,0.5,5호선,여의나루,11754,11317
영등포구,2019-12-25,3.7,0,0.1,5호선,여의나루,10992,10523
영등포구,2019-12-26,2.9,0.5,0.9,5호선,여의나루,7794,8272
영등포구,2019-12-27,0,0,0.6,5호선,여의나루,8104,8630
영등포구,2019-12-28,3,0,0.3,5호선,여의나루,6540,6242
영등포구,2019-12-29,4.9,2,0.3,5호선,여의나루,5053,5198
영등포구,2019-12-30,3.4,0,1,5호선,여의나루,7124,8069
영등포구,2019-12-31,-6.6,0,1.6,5호선,여의나루,6894,7423
영등포구,2020-01-01,-1,0,0.3,5호선,여의나루,3468,3538
영등포구,2020-01-02,2.5,0,0.4,5호선,여의나루,8145,8751
영등포구,2020-01-03,1.8,0,0.1,5호선,여의나루,8881,8997
영등포구,2020-01-04,2.9,0,0.4,5호선,여의나루,4803,4786
영등포구,2020-01-05,3,0,0.4,5호선,여의나루,4064,4133
영등포구,2020-01-06,4,1,0.8,5호선,여의나루,7888,8356
영등포구,2020-01-07,7,48.5,0.7,5호선,여의나루,7898,8113
영등포구,2020-01-08,3.2,7,1.4,5호선,여의나루,8288,8657
영등포구,2020-01-09,0.2,0,0.8,5호선,여의나루,8100,8675
영등포구,2020-01-10,1,0,0.2,5호선,여의나루,8832,8933
영등포구,2020-01-11,1.4,0,0.4,5호선,여의나루,4751,4815
영등포구,2020-01-12,0.1,0,0.8,5호선,여의나루,4258,4260
영등포구,2020-01-13,-1.2,0,0.9,5호선,여의나루,8060,8679
영등포구,2020-01-14,-0.5,0,0.88,5호선,여의나루,8435,8729
영등포구,2020-01-15,-1.1,0,0.86,5호선,여의나루,8547,8831
영등포구,2020-01-16,-0.4,0,0.84,5호선,여의나루,8401,8725
영등포구,2020-01-17,0.9,0,0.82,5호선,여의나루,8766,8835
영등포구,2020-01-18,1.6,0,0.8,5호선,여의나루,4908,4867
영등포구,2020-01-19,3.2,0,1,5호선,여의나루,3809,3787
영등포구,2020-01-20,2.1,0,1.3,5호선,여의나루,8480,8997
영등포구,2020-01-21,1,0,0.5,5호선,여의나루,8420,8783
영등포구,2020-01-22,4.5,0,0.4,5호선,여의나루,8729,8942
영등포구,2020-01-23,5.4,0,0.7,5호선,여의나루,7895,7556
영등포구,2020-01-24,3.8,0,0.7,5호선,여의나루,2787,2886
영등포구,2020-01-25,5,0,0.5,5호선,여의나루,3250,3079
영등포구,2020-01-26,6.4,0,0.8,5호선,여의나루,4590,4406
영등포구,2020-01-27,6.7,0.5,1.3,5호선,여의나루,2243,2345
영등포구,2020-01-28,7.9,0,0.7,5호선,여의나루,7343,7740
영등포구,2020-01-29,7.1,0,0.6,5호선,여의나루,8317,8692
영등포구,2020-01-30,6.5,0,0.7,5호선,여의나루,8537,8873
영등포구,2020-01-31,5,0,1,5호선,여의나루,8388,8561
영등포구,2020-02-01,4.1,0,0.9,5호선,여의나루,3802,3760
영등포구,2020-02-02,2.7,0,0.9,5호선,여의나루,3395,3455
영등포구,2020-02-03,0.6,0,1.5,5호선,여의나루,7834,8139
영등포구,2020-02-04,-0.3,0,1.4,5호선,여의나루,8036,8337
영등포구,2020-02-05,-7.3,0,1.6,5호선,여의나루,7635,7846
영등포구,2020-02-06,-5,0,1.1,5호선,여의나루,7546,8000
영등포구,2020-02-07,-0.6,0,1,5호선,여의나루,7989,8118
영등포구,2020-02-08,1,0,1.4,5호선,여의나루,3698,3593
영등포구,2020-02-09,1.1,0,1,5호선,여의나루,3153,3191
영등포구,2020-02-10,5.4,0,0.7,5호선,여의나루,7989,8378
영등포구,2020-02-11,8.3,0,0.6,5호선,여의나루,8988,9153
영등포구,2020-02-12,7.9,6.5,0.7,5호선,여의나루,7453,7767
영등포구,2020-02-13,7.1,0,1,5호선,여의나루,8245,8741
영등포구,2020-02-14,9.1,0,0.7,5호선,여의나루,9728,9562
영등포구,2020-02-15,10.4,2,0.9,5호선,여의나루,4814,4911
영등포구,2020-02-16,-0.6,11.5,1.5,5호선,여의나루,2794,3036
영등포구,2020-02-17,-4.7,0,1.7,5호선,여의나루,7414,7993
영등포구,2020-02-18,-2.2,0,1.2,5호선,여의나루,7714,8147
영등포구,2020-02-19,2.5,0,0.7,5호선,여의나루,8245,8498
영등포구,2020-02-20,6,0,0.7,5호선,여의나루,8461,8996
영등포구,2020-02-21,7.8,4,0.9,5호선,여의나루,8070,8065
